case_id,proxy_name,proxy_available,proxy_value_or_label,evidence_summary,vehicle_shell_supported,main_failure_reason,manual_review_needed,notes
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0010,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=178; spread=339x362,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0010,block_like_vehicle_body_proxy,yes,shell_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0010,range_spread_with_core_proxy,yes,range_extent=117.23; area=3372,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0010,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=7,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,dominant_side_ridge_proxy,yes,shell_like,dominant_shape=shell_like; range_extent=96.144,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,endpoint_or_corner_reflector_proxy,yes,edge_atoms=50,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,far_side_weak_return_proxy,yes,secondary_ratio=0.8266,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.2327,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,strip_plus_corner_composition_proxy,yes,shape=shell_like; edge_atoms=50,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=190; spread=324x364,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,block_like_vehicle_body_proxy,yes,shell_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,range_spread_with_core_proxy,yes,range_extent=96.144; area=2912,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,dominant_side_ridge_proxy,yes,strip_like,dominant_shape=strip_like; range_extent=89.353,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,endpoint_or_corner_reflector_proxy,yes,edge_atoms=48,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,far_side_weak_return_proxy,yes,secondary_ratio=0.856,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.1931,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,strip_plus_corner_composition_proxy,yes,shape=strip_like; edge_atoms=48,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=173; spread=325x364,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,block_like_vehicle_body_proxy,yes,strip_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,range_spread_with_core_proxy,yes,range_extent=89.353; area=2563,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,dominant_side_ridge_proxy,yes,shell_like,dominant_shape=shell_like; range_extent=121.827,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,endpoint_or_corner_reflector_proxy,yes,edge_atoms=48,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,far_side_weak_return_proxy,yes,secondary_ratio=0.7166,secondary component is smaller than dominant component; physical far-side not asserted,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.2171,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,strip_plus_corner_composition_proxy,yes,shape=shell_like; edge_atoms=48,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=163; spread=326x363,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,block_like_vehicle_body_proxy,yes,shell_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,range_spread_with_core_proxy,yes,range_extent=121.827; area=3395,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=7,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,dominant_side_ridge_proxy,yes,shell_like,dominant_shape=shell_like; range_extent=98.629,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,endpoint_or_corner_reflector_proxy,yes,edge_atoms=51,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,far_side_weak_return_proxy,yes,secondary_ratio=0.918,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.0802,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,strip_plus_corner_composition_proxy,yes,shape=shell_like; edge_atoms=51,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=151; spread=361x264,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,block_like_vehicle_body_proxy,yes,shell_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,range_spread_with_core_proxy,yes,range_extent=98.629; area=2852,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,dominant_side_ridge_proxy,yes,strip_like,dominant_shape=strip_like; range_extent=79.806,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,endpoint_or_corner_reflector_proxy,yes,edge_atoms=52,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,far_side_weak_return_proxy,yes,secondary_ratio=0.9497,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.1805,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,strip_plus_corner_composition_proxy,yes,shape=strip_like; edge_atoms=52,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=159; spread=360x275,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,block_like_vehicle_body_proxy,yes,strip_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,range_spread_with_core_proxy,yes,range_extent=79.806; area=2666,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,dominant_side_ridge_proxy,yes,shell_like,dominant_shape=shell_like; range_extent=89.23,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,endpoint_or_corner_reflector_proxy,yes,edge_atoms=39,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,far_side_weak_return_proxy,yes,secondary_ratio=0.2698,secondary component is smaller than dominant component; physical far-side not asserted,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.9663,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,strip_plus_corner_composition_proxy,yes,shape=shell_like; edge_atoms=39,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=307; spread=317x343,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,block_like_vehicle_body_proxy,yes,shell_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,range_spread_with_core_proxy,yes,range_extent=89.23; area=2498,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=7,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
